Timestamp,Label,Confidence
2026-02-01 03:28:57.492574,Abhay,92.9
2026-02-01 03:28:57.586277,Abhay,92.9
2026-02-01 03:28:57.667073,Abhay,92.9
2026-02-01 03:28:57.703750,Abhay,92.9
2026-02-01 03:28:57.765888,Abhay,92.9
2026-02-01 03:28:57.810478,Abhay,92.9
2026-02-01 03:28:58.273508,Abhay,92.9
2026-02-01 03:28:58.350299,Abhay,92.9
2026-02-01 03:28:58.427065,Abhay,92.9
2026-02-01 03:28:58.477260,Abhay,92.9
2026-02-01 03:28:58.521343,Abhay,92.9
2026-02-01 03:28:58.833163,Abhay,92.9
2026-02-01 03:28:58.894384,Abhay,92.9
2026-02-01 03:28:58.967202,Abhay,92.9
2026-02-01 03:28:59.036948,Abhay,92.9
2026-02-01 03:28:59.069392,Abhay,92.9
2026-02-01 03:28:59.207314,Abhay,92.9
2026-02-01 03:28:59.262489,Unknown,82.6
2026-02-01 03:28:59.320753,Unknown,82.6
2026-02-01 03:28:59.379806,Unknown,82.6
2026-02-01 03:28:59.458121,Unknown,82.6
2026-02-01 03:28:59.501922,Unknown,82.6
2026-02-01 03:28:59.543459,Unknown,82.6
2026-02-01 03:28:59.593560,Unknown,82.6
2026-02-01 03:28:59.661562,Unknown,82.6
2026-02-01 03:28:59.880069,Unknown,82.6
2026-02-01 03:28:59.977646,Unknown,82.6
2026-02-01 03:29:00.036686,Unknown,82.6
2026-02-01 03:29:00.091174,Unknown,82.6
2026-02-01 03:29:00.162298,Unknown,82.6
2026-02-01 03:29:00.239675,Unknown,82.6
2026-02-01 03:29:00.308104,Unknown,82.6
2026-02-01 03:29:00.380192,Unknown,82.6
2026-02-01 03:29:00.453162,Unknown,82.6
2026-02-01 03:29:00.862474,Unknown,82.6
2026-02-01 03:29:00.936517,Unknown,82.6
2026-02-01 03:29:00.979344,Unknown,82.6
2026-02-01 03:29:01.053884,Unknown,82.6
2026-02-01 03:29:01.098937,Unknown,82.6
2026-02-01 03:29:01.169569,Unknown,82.6
2026-02-01 03:29:01.289696,Unknown,82.6
2026-02-01 03:29:02.182785,Unknown,82.6
2026-02-01 03:29:02.266589,Unknown,82.6
2026-02-01 03:29:02.707979,Unknown,82.6
2026-02-01 03:29:02.775481,Unknown,82.6
2026-02-01 03:29:02.843826,Unknown,82.6
2026-02-01 03:29:02.886969,Unknown,82.6
2026-02-01 03:29:02.960117,Unknown,82.6
2026-02-01 03:29:03.030122,Abhay,96.9
2026-02-01 03:29:03.074149,Abhay,96.9
2026-02-01 03:29:03.129484,Abhay,96.9
2026-02-01 03:29:03.206222,Abhay,96.9
2026-02-01 03:29:03.240420,Abhay,96.9
2026-02-01 03:29:03.332671,Abhay,96.9
2026-02-01 03:29:03.430826,Abhay,96.9
2026-02-01 03:29:03.485052,Abhay,96.9
2026-02-01 03:29:03.562369,Abhay,96.9
2026-02-01 03:29:03.697783,Abhay,96.9
2026-02-01 03:29:03.776548,Abhay,96.9
2026-02-01 03:29:03.839938,Abhay,96.9
2026-02-01 03:29:03.936587,Abhay,96.9
2026-02-01 03:29:04.001371,Abhay,96.9
2026-02-01 03:29:04.075311,Abhay,96.9
2026-02-01 03:29:04.151421,Abhay,96.9
2026-02-01 03:29:04.206262,Abhay,96.9
2026-02-01 03:29:04.279273,Abhay,96.9
2026-02-01 03:29:04.725046,Abhay,96.9
2026-02-01 03:29:04.792690,Abhay,96.9
2026-02-01 03:29:04.837857,Abhay,96.9
2026-02-01 03:29:04.902469,Abhay,96.9
2026-02-01 03:29:04.972792,Abhay,96.9
2026-02-01 03:29:05.023546,Abhay,96.9
2026-02-01 03:29:05.125989,Abhay,96.9
2026-02-01 03:29:05.728437,Abhay,96.9
2026-02-01 03:29:06.777277,Unknown,97.0
2026-02-01 03:29:08.806230,Unknown,97.0
2026-02-01 03:29:26.634081,Unknown,93.4
2026-02-01 03:29:26.702098,Unknown,93.4
2026-02-01 03:29:26.777853,Unknown,93.4
2026-02-01 03:29:27.010423,Unknown,93.4
2026-02-01 03:29:27.066514,Unknown,93.4
2026-02-01 03:29:27.138030,Unknown,93.4
2026-02-01 03:29:27.192170,Unknown,93.4
2026-02-01 03:29:27.244409,Unknown,93.4
2026-02-01 03:29:27.558361,Unknown,93.4
2026-02-01 03:29:40.536522,Abhay,96.2
2026-02-01 03:29:40.718659,Abhay,96.2
2026-02-01 03:29:41.297651,Abhay,96.2
2026-02-01 03:29:41.361932,Abhay,96.2
2026-02-01 03:29:41.408841,Abhay,96.2
2026-02-01 03:29:41.462455,Abhay,96.2
2026-02-01 03:29:41.567688,Abhay,96.2
2026-02-01 03:29:41.634772,Abhay,96.2
2026-02-01 03:29:41.690974,Abhay,96.2
2026-02-01 03:29:41.788724,Abhay,96.2
2026-02-01 03:29:41.922991,Abhay,96.2
2026-02-01 03:29:42.335713,Abhay,96.2
2026-02-01 03:29:42.416870,Abhay,96.2
2026-02-01 03:29:42.458291,Abhay,96.2
2026-02-01 03:29:42.890204,Abhay,96.2
2026-02-01 03:29:42.942329,Abhay,96.2
2026-02-01 03:29:43.029454,Abhay,96.2
2026-02-01 03:29:43.093399,Abhay,96.2
2026-02-01 03:29:43.234955,Abhay,96.2
2026-02-01 03:29:43.387107,Abhay,96.2
2026-02-01 03:29:43.468681,Abhay,96.2
2026-02-01 03:29:43.560130,Abhay,96.2
2026-02-01 03:29:43.604269,Abhay,96.2
2026-02-01 03:29:43.653465,Abhay,96.2
2026-02-01 03:29:43.709140,Abhay,96.2
2026-02-01 03:29:43.774757,Abhay,96.2
2026-02-01 03:29:43.810641,Abhay,96.2
2026-02-01 03:29:43.898730,Abhay,96.2
2026-02-01 03:29:43.957240,Abhay,96.2
2026-02-01 03:29:45.552826,Abhay,84.7
2026-02-01 03:29:45.619846,Abhay,84.7
2026-02-01 03:29:45.852086,Abhay,84.7
2026-02-01 03:29:45.900217,Abhay,84.7
2026-02-01 03:29:45.982036,Abhay,84.7
2026-02-01 03:29:46.074230,Abhay,84.7
2026-02-01 03:29:46.233879,Abhay,84.7
2026-02-01 03:29:46.330378,Abhay,84.7
2026-02-01 03:29:46.389893,Abhay,84.7
2026-02-01 03:29:47.085827,Abhay,84.7
2026-02-01 03:29:51.184397,Abhay,96.1
2026-02-01 03:29:51.229440,Abhay,96.1
2026-02-01 03:29:52.064158,Abhay,96.1
2026-02-01 03:29:52.116203,Abhay,96.1
2026-02-01 03:29:52.169624,Abhay,96.1
2026-02-01 03:29:52.226266,Abhay,96.1
2026-02-01 03:29:52.254983,Abhay,96.1
2026-02-01 03:29:52.330458,Abhay,96.1
2026-02-01 03:29:52.399452,Abhay,96.1
2026-02-01 03:29:52.461901,Abhay,96.1
2026-02-01 03:29:52.525362,Abhay,96.1
2026-02-01 03:29:52.592667,Abhay,96.1
2026-02-01 03:29:52.648426,Abhay,96.1
2026-02-01 03:29:53.086700,Abhay,96.1
2026-02-01 03:29:53.434029,Abhay,96.1
2026-02-01 03:29:53.472892,Abhay,96.1
2026-02-01 03:29:53.552377,Abhay,96.1
2026-02-01 03:29:53.849811,Abhay,96.1
2026-02-01 03:29:53.892414,Abhay,96.1
2026-02-01 03:29:53.923566,Abhay,96.1
2026-02-01 03:29:55.708819,Abhay,89.0
2026-02-01 03:29:55.773375,Abhay,89.0
2026-02-01 03:29:56.861995,Abhay,89.0
2026-02-01 03:29:57.007733,Abhay,89.0
2026-02-01 03:29:57.183989,Abhay,89.0
2026-02-01 03:29:57.343205,Abhay,89.0
2026-02-01 03:29:57.430948,Abhay,89.0
2026-02-01 03:29:57.616403,Abhay,89.0
2026-02-01 03:29:57.806172,Abhay,89.0
2026-02-01 03:29:57.964231,Abhay,89.0
2026-02-01 03:29:58.137788,Abhay,89.0
2026-02-01 03:29:58.469278,Abhay,89.0
2026-02-01 03:29:58.831396,Abhay,89.0
2026-02-01 03:29:59.030339,Abhay,89.0
2026-02-01 03:29:59.220067,Abhay,89.0
2026-02-01 03:29:59.808024,Abhay,96.2
2026-02-01 03:30:00.037830,Abhay,96.2
2026-02-01 03:30:00.138287,Abhay,96.2
2026-02-01 03:30:00.264393,Abhay,96.2
2026-02-01 03:30:00.380394,Abhay,96.2
2026-02-01 03:30:00.492819,Abhay,96.2
2026-02-01 03:30:00.598699,Abhay,96.2
2026-02-01 03:30:00.858991,Abhay,96.2
2026-02-01 03:30:00.941691,Abhay,96.2
2026-02-01 03:30:00.986514,Abhay,96.2
2026-02-01 03:30:01.118839,Abhay,96.2
2026-02-01 03:30:01.284196,Abhay,96.2
2026-02-01 03:30:01.444258,Abhay,96.2
2026-02-01 03:30:01.660652,Abhay,96.2
2026-02-01 03:30:01.958532,Abhay,96.2
2026-02-01 03:30:02.071070,Abhay,96.2
2026-02-01 03:30:02.128710,Abhay,96.2
2026-02-01 03:30:02.193300,Abhay,96.2
2026-02-01 03:30:02.289131,Abhay,96.2
2026-02-01 03:30:02.337879,Abhay,96.2
2026-02-01 03:30:02.417581,Abhay,96.2
2026-02-01 03:30:02.459832,Abhay,96.2
2026-02-01 03:30:02.520283,Abhay,96.2
2026-02-01 03:30:02.575106,Abhay,96.2
2026-02-01 03:30:02.614546,Abhay,96.2
2026-02-01 03:30:02.793567,Abhay,96.2
2026-02-01 03:30:02.939025,Abhay,96.2
2026-02-01 03:30:03.085091,Abhay,96.2
2026-02-01 03:30:03.146723,Abhay,96.2
2026-02-01 03:30:03.188332,Abhay,96.2
2026-02-01 03:30:03.223052,Abhay,96.2
2026-02-01 03:30:03.553743,Abhay,96.2
2026-02-01 03:30:04.040213,Abhay,95.1
2026-02-01 03:30:04.252228,Abhay,95.1
2026-02-01 03:30:04.328974,Abhay,95.1
2026-02-01 03:30:04.456084,Abhay,95.1
2026-02-01 03:30:04.736675,Abhay,95.1
2026-02-01 03:30:04.803190,Abhay,95.1
2026-02-01 03:30:07.634076,Abhay,95.1
2026-02-01 03:30:07.688628,Abhay,95.1
2026-02-01 03:30:07.754289,Abhay,95.1
2026-02-01 03:30:08.001097,Abhay,96.9
2026-02-01 03:30:08.072814,Abhay,96.9
2026-02-01 03:30:08.149908,Abhay,96.9
2026-02-01 03:30:08.177558,Abhay,96.9
2026-02-01 03:30:08.248003,Abhay,96.9
2026-02-01 03:30:08.322028,Abhay,96.9
2026-02-01 03:30:08.418615,Abhay,96.9
2026-02-01 03:30:08.529625,Abhay,96.9
2026-02-01 03:30:08.595621,Abhay,96.9
2026-02-01 03:30:08.751848,Abhay,96.9
2026-02-01 03:30:08.901099,Abhay,96.9
2026-02-01 03:30:08.971933,Abhay,96.9
2026-02-01 03:30:09.023654,Abhay,96.9
2026-02-01 03:30:09.067385,Abhay,96.9
2026-02-01 03:30:09.142399,Abhay,96.9
2026-02-01 03:30:09.195064,Abhay,96.9
2026-02-01 03:30:09.258089,Abhay,96.9
2026-02-01 03:30:09.326699,Abhay,96.9
2026-02-01 03:30:09.434853,Abhay,96.9
2026-02-01 03:30:09.478901,Abhay,96.9
2026-02-01 03:30:09.511893,Abhay,96.9
2026-02-01 03:30:09.571862,Abhay,96.9
2026-02-01 03:30:09.712321,Abhay,96.9
2026-02-01 03:30:09.873234,Abhay,96.9
2026-02-01 03:30:10.127656,Abhay,96.9
2026-02-01 03:30:10.197442,Abhay,96.9
2026-02-01 03:30:10.266793,Abhay,96.9
2026-02-01 03:30:10.346242,Abhay,96.9
2026-02-01 03:30:10.447836,Abhay,96.9
2026-02-01 03:30:10.562542,Abhay,96.9
2026-02-01 03:30:10.741874,Abhay,96.9
2026-02-01 03:30:10.812329,Abhay,96.9
2026-02-01 03:30:10.852391,Abhay,96.9
2026-02-01 03:30:10.954755,Abhay,96.9
2026-02-01 03:30:11.074526,Abhay,96.9
2026-02-01 03:30:11.338325,Abhay,96.9
2026-02-01 03:30:11.490258,Abhay,96.9
2026-02-01 03:30:11.605658,Abhay,96.9
2026-02-01 03:30:11.718716,Abhay,96.9
2026-02-01 03:30:11.816120,Abhay,96.9
2026-02-01 03:30:11.960689,Abhay,96.9
2026-02-01 03:30:12.028251,Abhay,96.9
2026-02-01 03:30:12.108948,Abhay,96.3
2026-02-01 03:30:12.193307,Abhay,96.3
2026-02-01 03:30:12.241774,Abhay,96.3
2026-02-01 03:30:12.321128,Abhay,96.3
2026-02-01 03:30:12.392597,Abhay,96.3
2026-02-01 03:30:13.521990,Abhay,96.3
2026-02-01 03:30:13.567175,Abhay,96.3
2026-02-01 03:30:13.939535,Abhay,96.3
2026-02-01 03:30:14.433717,Abhay,96.3
2026-02-01 03:30:14.487461,Abhay,96.3
2026-02-01 03:30:14.562401,Abhay,96.3
2026-02-01 03:30:17.847214,Abhay,92.7
2026-02-01 03:30:17.891978,Abhay,92.7
2026-02-01 03:30:19.019435,Abhay,92.7
2026-02-01 03:30:19.077090,Abhay,92.7
2026-02-01 03:30:19.476020,Abhay,92.7
2026-02-01 03:30:19.515709,Abhay,92.7
2026-02-01 03:30:19.621203,Abhay,92.7
2026-02-01 03:30:19.680226,Abhay,92.7
2026-02-01 03:30:19.749474,Abhay,92.7
2026-02-01 03:30:19.810693,Abhay,92.7
2026-02-01 03:30:19.843298,Abhay,92.7
2026-02-01 03:30:19.912472,Abhay,92.7
2026-02-01 03:30:19.967843,Abhay,92.7
2026-02-01 03:30:20.034038,Abhay,92.7
2026-02-01 03:30:20.079170,Abhay,92.7
2026-02-01 03:30:20.166080,Abhay,92.7
2026-02-01 03:30:20.218312,Abhay,92.7
2026-02-01 03:30:20.272134,Abhay,92.7
2026-02-01 03:30:20.320440,Abhay,92.7
2026-02-01 03:30:20.381733,Abhay,92.7
2026-02-01 03:30:20.487866,Abhay,92.7
2026-02-01 03:30:20.558230,Abhay,92.7
2026-02-01 03:30:20.636050,Abhay,92.7
2026-02-01 03:30:20.682657,Abhay,92.7
2026-02-01 03:30:20.752763,Abhay,92.7
2026-02-01 03:30:20.902156,Abhay,92.7
2026-02-01 03:30:21.000844,Abhay,92.7
2026-02-01 03:30:21.191188,Abhay,92.7
2026-02-01 03:30:21.250258,Abhay,92.7
2026-02-01 03:30:21.366699,Abhay,92.7
2026-02-01 03:30:21.418236,Abhay,92.7
2026-02-01 03:30:21.466259,Abhay,92.7
2026-02-01 03:30:21.529630,Abhay,92.7
2026-02-01 03:30:21.574139,Abhay,92.7
2026-02-01 03:30:21.646332,Abhay,92.7
2026-02-01 03:30:21.719481,Abhay,92.7
2026-02-01 03:30:21.770385,Abhay,92.7
2026-02-01 03:30:21.818686,Abhay,92.7
2026-02-01 03:30:21.886966,Abhay,95.2
2026-02-01 03:30:21.947687,Abhay,95.2
2026-02-01 03:30:21.988974,Abhay,95.2
2026-02-01 03:30:22.035113,Abhay,95.2
2026-02-01 03:30:22.082562,Abhay,95.2
2026-02-01 03:30:22.171139,Abhay,95.2
2026-02-01 03:30:22.243817,Abhay,95.2
2026-02-01 03:30:22.369241,Abhay,95.2
2026-02-01 03:30:22.495612,Abhay,95.2
2026-02-01 03:30:22.564707,Abhay,95.2
2026-02-01 03:30:22.643324,Abhay,95.2
2026-02-01 03:30:22.722236,Abhay,95.2
2026-02-01 03:30:22.769215,Abhay,95.2
2026-02-01 03:30:22.840157,Abhay,95.2
2026-02-01 03:30:22.914898,Abhay,95.2
2026-02-01 03:30:22.970095,Abhay,95.2
2026-02-01 03:30:23.043720,Abhay,95.2
2026-02-01 03:30:23.095719,Abhay,95.2
2026-02-01 03:30:23.207945,Abhay,95.2
2026-02-01 03:30:23.295143,Abhay,95.2
2026-02-01 03:30:23.362239,Abhay,95.2
2026-02-01 03:30:23.405020,Abhay,95.2
2026-02-01 03:30:23.481405,Abhay,95.2
2026-02-01 03:30:23.560557,Abhay,95.2
2026-02-01 03:30:23.637015,Abhay,95.2
2026-02-01 03:30:24.133883,Abhay,95.2
2026-02-01 03:30:24.204253,Abhay,95.2
2026-02-01 03:30:24.268836,Abhay,95.2
2026-02-01 03:30:24.322414,Abhay,95.2
2026-02-01 03:30:24.372014,Abhay,95.2
2026-02-01 03:30:24.430677,Abhay,95.2
2026-02-01 03:30:24.493586,Abhay,95.2
2026-02-01 03:30:24.529228,Abhay,95.2
2026-02-01 03:30:24.587627,Abhay,95.2
2026-02-01 03:30:24.639589,Abhay,95.2
2026-02-01 03:30:24.717830,Abhay,95.2
2026-02-01 03:30:24.786702,Abhay,95.2
2026-02-01 03:30:24.832338,Abhay,95.2
2026-02-01 03:30:24.909671,Abhay,95.2
2026-02-01 03:30:25.009303,Abhay,95.2
2026-02-01 03:30:25.058282,Abhay,95.2
2026-02-01 03:30:25.121510,Abhay,95.2
2026-02-01 03:30:25.250048,Abhay,95.2
2026-02-01 03:30:25.347889,Abhay,95.2
2026-02-01 03:30:25.453227,Abhay,95.2
2026-02-01 03:30:25.560340,Abhay,95.2
2026-02-01 03:30:25.656152,Abhay,95.2
2026-02-01 03:30:25.749733,Abhay,95.2
2026-02-01 03:30:25.829109,Abhay,95.2
2026-02-01 03:30:25.979846,Abhay,94.9
2026-02-01 03:30:26.081061,Abhay,94.9
2026-02-01 03:30:26.161987,Abhay,94.9
2026-02-01 03:30:26.231679,Abhay,94.9
2026-02-01 03:30:26.294082,Abhay,94.9
2026-02-01 03:30:26.362060,Abhay,94.9
2026-02-01 03:30:26.447978,Abhay,94.9
2026-02-01 03:30:26.549744,Abhay,94.9
2026-02-01 03:30:26.654396,Abhay,94.9
2026-02-01 03:30:26.757979,Abhay,94.9
2026-02-01 03:30:26.874168,Abhay,94.9
2026-02-01 03:30:26.934804,Abhay,94.9
2026-02-01 03:30:27.004860,Abhay,94.9
2026-02-01 03:30:27.094360,Abhay,94.9
2026-02-01 03:30:27.148473,Abhay,94.9
2026-02-01 03:30:27.233428,Abhay,94.9
2026-02-01 03:30:27.292527,Abhay,94.9
2026-02-01 03:30:27.332846,Abhay,94.9
2026-02-01 03:30:27.377373,Abhay,94.9
2026-02-01 03:30:27.442520,Abhay,94.9
2026-02-01 03:30:27.512993,Abhay,94.9
2026-02-01 03:30:27.594018,Abhay,94.9
2026-02-01 03:30:27.688328,Abhay,94.9
2026-02-01 03:30:27.805338,Abhay,94.9
2026-02-01 03:30:27.925709,Abhay,94.9
2026-02-01 03:30:27.993296,Abhay,94.9
2026-02-01 03:30:28.087479,Abhay,94.9
2026-02-01 03:30:28.183971,Abhay,94.9
2026-02-01 03:30:28.240372,Abhay,94.9
2026-02-01 03:30:28.371424,Abhay,94.9
2026-02-01 03:30:28.428994,Abhay,94.9
2026-02-01 03:30:28.483419,Abhay,94.9
2026-02-01 03:30:28.558483,Abhay,94.9
2026-02-01 03:30:28.658007,Abhay,94.9
2026-02-01 03:30:28.745607,Abhay,94.9
2026-02-01 03:30:28.800722,Abhay,94.9
2026-02-01 03:30:28.860327,Abhay,94.9
2026-02-01 03:30:28.898190,Abhay,94.9
2026-02-01 03:30:28.973771,Abhay,94.9
2026-02-01 03:30:29.031524,Abhay,94.9
2026-02-01 03:30:29.120472,Abhay,94.9
2026-02-01 03:30:29.181459,Abhay,94.9
2026-02-01 03:30:29.395385,Abhay,94.9
2026-02-01 03:30:29.518159,Abhay,94.9
2026-02-01 03:30:29.643963,Abhay,94.9
2026-02-01 03:30:29.736325,Abhay,94.9
2026-02-01 03:30:29.804442,Abhay,94.9
2026-02-01 03:30:29.893865,Abhay,94.9
2026-02-01 03:30:29.965990,Abhay,94.9
2026-02-01 03:30:30.043517,Abhay,94.9
2026-02-01 03:30:30.117346,Unknown,84.7
2026-02-01 03:30:30.162985,Unknown,84.7
2026-02-01 03:30:30.252757,Unknown,84.7
2026-02-01 03:30:30.301775,Unknown,84.7
2026-02-01 03:30:30.357639,Unknown,84.7
2026-02-01 03:30:30.389053,Unknown,84.7
2026-02-01 03:30:30.470762,Unknown,84.7
2026-02-01 03:30:30.567055,Unknown,84.7
2026-02-01 03:30:30.631394,Unknown,84.7
2026-02-01 03:30:30.743480,Unknown,84.7
2026-02-01 03:30:30.808673,Unknown,84.7
2026-02-01 03:30:30.919950,Unknown,84.7
2026-02-01 03:30:31.039076,Unknown,84.7
2026-02-01 03:30:31.135138,Unknown,84.7
2026-02-01 03:30:31.203065,Unknown,84.7
2026-02-01 03:30:31.274820,Unknown,84.7
2026-02-01 03:30:31.351082,Unknown,84.7
2026-02-01 03:30:31.410672,Unknown,84.7
2026-02-01 03:30:31.472896,Unknown,84.7
2026-02-01 03:30:31.523118,Unknown,84.7
2026-02-01 03:30:31.572240,Unknown,84.7
2026-02-01 03:30:31.644153,Unknown,84.7
2026-02-01 03:30:31.687361,Unknown,84.7
2026-02-01 03:30:31.754375,Unknown,84.7
2026-02-01 03:30:31.816796,Unknown,84.7
2026-02-01 03:30:31.878234,Unknown,84.7
2026-02-01 03:30:31.977202,Unknown,84.7
2026-02-01 03:30:32.019070,Unknown,84.7
2026-02-01 03:30:32.075059,Unknown,84.7
2026-02-01 03:30:32.149872,Unknown,84.7
2026-02-01 03:30:32.273027,Unknown,84.7
2026-02-01 03:30:32.378252,Unknown,84.7
2026-02-01 03:30:32.458846,Unknown,84.7
2026-02-01 03:30:32.554376,Unknown,84.7
2026-02-01 03:30:32.644022,Unknown,84.7
2026-02-01 03:30:32.723937,Unknown,84.7
2026-02-01 03:30:32.774195,Unknown,84.7
2026-02-01 03:30:32.850966,Unknown,84.7
2026-02-01 03:30:32.913251,Unknown,84.7
2026-02-01 03:30:32.959819,Unknown,84.7
2026-02-01 03:30:33.024819,Unknown,84.7
2026-02-01 03:30:33.070800,Unknown,84.7
2026-02-01 03:30:33.129256,Unknown,84.7
2026-02-01 03:30:33.187409,Unknown,84.7
2026-02-01 03:30:33.266000,Unknown,84.7
2026-02-01 03:30:33.351045,Unknown,84.7
2026-02-01 03:30:33.414345,Unknown,84.7
2026-02-01 03:30:33.477962,Unknown,84.7
2026-02-01 03:30:33.546168,Unknown,84.7
2026-02-01 03:30:33.625046,Unknown,84.7
2026-02-01 03:30:33.739913,Unknown,84.7
2026-02-01 03:30:33.842924,Unknown,84.7
2026-02-01 03:30:33.984670,Unknown,84.7
2026-02-01 03:30:34.068808,Unknown,84.7
2026-02-01 03:30:34.109526,Unknown,84.7
2026-02-01 03:30:34.168260,Unknown,84.7
2026-02-01 03:30:34.214286,Unknown,84.7
2026-02-01 03:30:34.251906,Unknown,84.7
2026-02-01 03:30:34.319090,Unknown,98.9
2026-02-01 03:30:34.369829,Unknown,98.9
2026-02-01 03:30:34.410095,Unknown,98.9
2026-02-01 03:30:34.440611,Unknown,98.9
2026-02-01 03:30:34.481576,Unknown,98.9
2026-02-01 03:30:34.543200,Unknown,98.9
2026-02-01 03:30:34.611770,Unknown,98.9
2026-02-01 03:30:34.675975,Unknown,98.9
2026-02-01 03:30:34.742474,Unknown,98.9
2026-02-01 03:30:34.796931,Unknown,98.9
2026-02-01 03:30:34.847809,Unknown,98.9
2026-02-01 03:30:34.922919,Unknown,98.9
2026-02-01 03:30:34.999654,Unknown,98.9
2026-02-01 03:30:35.219553,Unknown,98.9
2026-02-01 03:30:35.388091,Unknown,98.9
2026-02-01 03:30:35.444235,Unknown,98.9
2026-02-01 03:30:35.500009,Unknown,98.9
2026-02-01 03:30:35.568127,Unknown,98.9
2026-02-01 03:30:35.622278,Unknown,98.9
2026-02-01 03:30:35.685659,Unknown,98.9
2026-02-01 03:30:35.757830,Unknown,98.9
